Qatar	QAT	..	88998.8918803269	114601.84826459	116381.172191119	118513.092789718	116703.6429762	124272.686337374	134117.430936185	135649.49753156	140296.067939498	146177.689570666	..
Romania	ROM	5192.88324883619	5707.34412378758	11349.5483101488	13172.0299676228	15694.2698560608	15529.5985389457	16252.2312005374	17362.8878896532	18136.6997268728	18972.1619500917	19401.3496181683	..
Russian Federation	RUS	8012.79524035916	6825.41045635342	14916.1828987257	16648.5911073945	20163.6116757122	19386.5895275075	20497.9587888334	22569.8142731808	24063.4266804442	25032.9498943919	25635.8511574432	..
Rwanda	RWA	549.619073913725	633.750747568641	996.671859126468	1072.05234053424	1181.54476435859	1230.52423509718	1301.69694681068	1397.2246912143	1509.98350545321	1566.51269105915	1660.55346972563	..
Samoa	WSM	2358.57494961694	3428.69993727347	4961.2068542882	5380.62053434183	5505.21649966851	5244.28735949951	5295.66907683201	5674.47855422897	5754.96130607995	5683.30132913144	5790.8187237236	..
San Marino	SMR	..	..	..	..	..	..	..	..	..	..	60887	..
Sao Tome and Principe	STP	..	1737.59793897441	2369.46368800551	2427.12811843446	2641.04944106506	2708.54014777903	2803.53356208342	2938.11603132741	3043.61027262003	3143.79092042341	3253.87000862079	..
Saudi Arabia	SAU	22843.067965753	28013.2094034296	36601.903777807	38814.5141843401	41853.0994532824	41897.891242024	43351.7455769697	47474.0433846687	49706.652046148	50585.1384334072	51924.3470392089	..
Senegal	SEN	1199.88927742461	1519.11385110651	1927.40823105955	2020.78090430071	2078.21959011362	2084.75297650873	2136.53356158136	2159.02288794111	2203.85864192116	2243.20415481235	2292.30752455792	..
Serbia	SRB	..	5777.6649282944	9895.79521199716	10453.593381064	11892.8189722207	11806.1506969005	11805.2835209324	12571.8903612042	12805.7272006785	13019.8511912171	12659.6698906358	..
Seychelles	SYC	9123.90727554076	14626.4944324543	17516.5892902029	19755.04064764	19275.4930396325	19131.5974483485	19951.6426803788	22556.4193280098	24110.4920270124	25626.798123459	26244.526923434	..
Sierra Leone	SLE	886.431687467692	813.003126074643	1095.4978179364	1181.94209043583	1240.12808709628	1260.74538680593	1314.41682681939	1389.52981044092	1593.39931079666	1899.90557941931	2017.55116360164	..
Singapore	SGP	22179.7118647287	40949.545283975	59957.2529746932	64421.3634554472	63394.3055623961	61603.7932728995	70598.3197748094	74949.0683680959	76988.0979902503	80295.0277953198	82763.3576508157	..
Sint Maarten (Dutch part)	SXM	..	..	..	..	..	..	..	36327.2318988918	..	..	..	..
Slovak Republic	SVK	..	11159.6018619616	18838.7727639784	21431.1342876309	23786.7442511489	23172.6171605144	24432.2113392917	25066.0958944351	25718.4506403904	26496.6312910328	27584.7479180411	..
Slovenia	SVN	..	17882.4131120401	25885.3260465276	27680.6171510384	29598.1392185234	27515.1242340057	27563.6947502611	28491.9137013615	28449.9966165612	28858.6517248163	29917.0303860182	..
Solomon Islands	SLB	1158.60026496922	1371.66256283724	1534.73115938929	1651.87495518331	1763.154924626	1655.21037749349	1752.11987315471	1976.40690010282	2061.50595447358	2110.9964310664	2130.43834304623	..
Somalia	SOM	..	..	..	..	..	..	..	..	..	..	600	..
South Africa	ZAF	6698.4702913891	7868.30656410825	10643.2378744076	11354.907568707	11780.585206907	11521.357631525	11842.419486316	12290.8943598923	12596.683478166	12866.677289547	13046.2078345435	..
South Sudan	SSD	..	..	..	..	3591.83367804994	3637.81462209793	3717.13764552511	3461.72729318618	1818.57322871105	2001.75769350978	2659.27539791838	..
Spain	ESP	13707.9353250433	21875.3907179869	30879.856395603	32806.7075470748	33729.5167903525	32807.206172261	32350.5162163131	32673.9604674027	32769.7173999104	33092.3754706122	33763.3936623104	..
Sri Lanka	LKA	2158.5129865867	3920.50175183773	5711.24520960181	6205.19632838825	6634.83851594196	6852.76117507668	7418.83675499007	8111.55414159744	9014.48003135054	9737.74757425328	10527.5304871991	..
St. Kitts and Nevis	KNA	9215.68626806476	15128.3955619198	20190.0854733106	21041.2217796774	22065.1510401237	20734.8256180938	20064.4254138757	20571.9701241134	20433.2295998518	21259.8895563898	22669.0148846452	..
St. Lucia	LCA	5157.06378047646	7910.15004802674	9964.68707864815	10021.4320782474	10416.2225340183	10414.4624544711	10302.6241101154	10534.1943249535	10457.9563916166	10485.9133907136	10392.7864593422	..
St. Martin (French part)	MAF	..	..	..	..	..	..	..	..	..	..	19300	..
St. Vincent and the Grenadines	VCT	3700.65027726396	6000.64811283647	9212.49965908826	9757.9335527258	10102.1056763662	9956.95588873727	9733.97966985663	9884.9347916423	10180.3268560667	10518.1988943491	10620.2466362885	..
Sudan	SDN	1133.18872311091	1769.65285030889	2591.93750055319	2883.71401692366	3080.76471091309	3116.20308534616	3175.27393922098	3478.25223864746	3871.81633818525	3974.90173096649	4068.85976930102	..
Suriname	SUR	6841.95396686805	7623.3053314635	11734.7567869214	12536.4545058757	13162.1288486128	13505.4287302245	14219.4998592171	15122.8821616099	15704.6115930596	16246.5745629758	..	..
Swaziland	SWZ	3131.01870857986	4166.65791451188	5261.87244353545	5509.14665911162	5656.35365377173	5673.31239903679	5743.11294844137	5844.88740202652	6012.91111566076	6191.0448675	6342.6615672345	..
Sweden	SWE	20099.4472393995	29384.5369567219	37594.4639558308	40564.9984515769	41880.8407716078	39669.9368730829	41727.1761199766	43709.2114536214	43869.3843700346	44646.3695036513	45143.5233249951	..
Switzerland	CHE	26765.4579186726	34509.2849570951	43377.7732979643	47409.4627758826	50438.761655835	49919.2460378153	51321.5104489587	54550.6924807603	55915.4998521008	56939.6702925391	..	..
Syrian Arab Republic	SYR	..	..	..	..	..	..	..	..	..	..	5100	..
Taiwan, China	TWN	..	..	..	..	..	..	..	..	..	..	46036	46036
Tajikistan	TJK	2349.63618144512	939.740828207178	1653.07539338099	1790.92565539498	1928.2009688536	1972.91521234989	2080.04436834571	2229.4457417017	2385.23026789848	2541.90825356036	2690.75216776423	..
Tanzania	TZA	950.836668249767	1179.73875461974	1725.03529344588	1865.94388015431	1950.03423891791	2009.68842877488	2099.54315810571	2243.49332109266	2329.51703662567	2460.38582752376	2591.1529577296	..
Thailand	THA	4116.3419843972	7045.66171200072	10416.1714938302	11202.4718702231	11688.4237165428	11486.3883235568	12507.7480394955	12735.5473154888	13751.9442849492	14299.1505857856	14551.667430699	..
Timor-Leste	TMP	..	1055.50947887308	1110.5130239937	1249.08362829831	1429.82157731961	1599.90089663043	1741.18032591857	1939.6144229816	2076.35290678034	2161.87211115798	2277.56675339736	..
Togo	TGO	872.634047076137	1032.03571945681	1117.60749870867	1142.10214341229	1158.4584644295	1175.82367211009	1204.60488886096	1255.08782504848	1317.17070217999	1368.06738035047	1428.82039106034	..
Tonga	TON	2308.97471619382	3652.47852383904	4520.06711557191	4399.55249613048	4567.11648528995	4625.40860475379	4852.0213424881	5030.65221255051	5130.44518858916	5049.74544510878	5211.10976697848	..
Trinidad and Tobago	TTO	8702.23945285861	14046.1732490777	26428.9759047083	28289.472515068	29684.3813954685	28460.9574154299	28727.8957575796	28706.6553306451	29516.5406168179	30285.3055903478	..	..
Tunisia	TUN	3556.17248188822	5916.11124270715	8360.08420565324	9030.32417963285	9546.69133105887	9860.58575329975	10200.3051600141	10235.0333697708	10799.5079309654	11124.2690525159	..	..
Turkey	TUR	4444.21238128313	9323.41623993563	13034.4371651698	14036.1904074507	15181.658648137	14655.7909629105	16154.6585833184	17873.6984389156	18196.0133199896	18788.6982386034	19226.0859549374	..
Turkmenistan	TKM	5398.94338619157	4241.09839383072	6550.37695780177	7381.33733347448	8528.05564449116	9004.81138214691	9828.71810905663	11360.502149269	12683.7192526833	14003.9543128011	15473.5797269128	..
Turks and Caicos Islands	TCA	..	..	..	..	..	..	..	..	..	..	29100	..
Tuvalu	TUV	1531.34420006697	2428.77997004473	2796.86167936022	3043.63123173659	3342.86605605465	3212.37937745541	3156.7480736888	3488.24835905837	3551.29293072983	3645.08356301869	..	..
Uganda	UGA	499.842019624351	843.568598110268	1225.91754034496	1319.33251424035	1414.15341825698	1478.04453658059	1522.07854475928	1648.53106603231	1695.71438265024	1720.28003258986	1765.690806573	..
Ukraine	UKR	6780.26421888432	3812.13808502678	7202.33666579729	8025.89861720839	8417.00410043737	7257.89748091173	7685.56960182934	8281.86712612352	8468.30564335512	8614.0803173506	8665.48387526418	..
United Arab Emirates	ARE	74016.4349789131	84974.0202553286	82753.4311303075	75426.0179077339	69123.6854973416	59099.7728074485	56244.8999154816	57416.9742975674	59693.2735605237	63116.6024223962	66009.2570317806	..
United Kingdom	GBR	17984.9475790552	27339.9928390392	36832.9404054756	37423.1819168528	37752.9572617588	36285.807969491	35920.0219352981	36549.4227989837	37385.9234744073	38255.1533575628	39136.7742364325	..
United States	USA	23954.4433004972	36449.8551155349	46437.0671173065	48061.5376613353	48401.4273403899	47001.5553496818	48374.0564565966	49781.357490134	51456.6587280353	52980.0436263119	54629.4951678912	..
Uruguay	URY	6360.3775945593	10204.9143883324	12376.3439707611	13501.5663411073	14705.5165645933	15391.1694337643	16736.8559293613	17904.8198643148	18770.1530582139	19955.5562487579	20884.2599558648	..
Uzbekistan	UZB	1959.35739592167	1958.93245178787	2947.21463103308	3266.25978355627	3585.99126959038	3840.54285059957	4100.48281878962	4412.47419290824	4788.98631833802	5167.82228789523	5575.86670745799	..
Vanuatu	VUT	1647.95434609175	2237.93315782513	2534.25342156723	2670.15823806807	2828.97081358111	2875.22397089375	2888.79884648094	2915.23962103205	2951.51515900747	2986.10663920515	..	..
Venezuela, RB	VEN	9339.93977265779	11427.4070085204	14830.9157260612	16289.4412322077	17208.1932885009	16523.9395658934	16228.3407426214	17001.9132403648	18019.6009653205	18275.5165369546	17558.3205396586	..
Vietnam	VNM	970.234275921921	2100.24306207326	3383.69502362281	3681.31609518268	3924.10130968801	4123.42577852592	4395.51014541744	4716.9762001074	5000.5094371365	5294.35891369852	5628.95076786724	..
Virgin Islands (U.S.)	VIR	..	..	..	..	..	..	..	..	..	..	36100	36100
West Bank and Gaza	WBG	..	3333.56215871375	3848.01341832134	3782.43972512528	3423.5963222993	4053.04890824265	4078.49587460946	4358.65507762137	4928.73492406353	4647.23362473087	4508.98763433592	..
Yemen, Rep.	YEM	2192.4337278079	3135.5723618645	3883.045218886	4004.21832515166	4128.41180043627	4212.58646721664	4286.40402096912	3616.24390874491	3673.87336299268	3784.6376331182	..	..
Zambia	ZMB	1498.41726027161	1665.37449676768	2403.15609576525	2598.22561727788	2773.30143102391	2963.15597041317	3210.86431978952	3381.35619440542	3563.65236241003	3743.23745471498	3904.02440977885	..
Zimbabwe	ZWE	1632.68161533202	1998.49183887629	1449.12011835845	1415.02769075473	1170.4618982936	1229.38241777261	1360.87602241438	1523.6217855481	1678.35354019944	1740.00832895419	1779.78134752297	..
